row,column,Year,Month,pet,tmn,cld,dtr,vap,wet,pre,tmp,tmx,frs,RH,SVP,VPD,windspeed,ndvi,GPP,popd,PDSI,SMroot,SMsurf,BA_km2
23,218,2007,2,0.1,-22.025002,72.3,8.275,1.325,11.25,81.600006,-17.875,-13.75,28.0,104.83702,1.264055,-0.060945034,3.0100875,0.18786806,0.086533144,0.09102985,0.5825,0.19725606,0.20223069,0.0
23,218,2007,3,0.45,-4.9500003,77.100006,5.95,4.65,12.5,119.4,-1.9499999,1.05,25.5,89.465324,5.201576,0.5515764,1.808284,0.43132013,4.822611,0.09102985,0.43,0.19551578,0.20341384,0.0
23,218,2007,4,1.1,-4.1000004,71.25,7.8500004,4.7,13.0,144.1,-0.175,3.75,24.0,77.9999,6.025892,1.3258916,3.657649,0.44409096,16.38755,0.09102985,0.53999996,0.20418286,0.24236938,0.0
23,218,2007,5,2.125,1.325,64.175,8.150001,6.25,14.25,173.6,5.375,9.475,13.75,66.21959,9.437913,3.187913,3.4307184,0.56644446,79.164696,0.09102985,0.6575,0.20833737,0.23983946,0.0
23,218,2007,6,2.9250002,6.1000004,74.774994,8.3,8.1,15.5,259.0,10.225,14.4,2.5,58.82576,13.767808,5.6678076,4.9453044,0.5233639,106.10903,0.09102985,0.94,0.19465043,0.21050858,0.0
23,218,2007,7,2.75,10.675001,64.875,7.875,13.424999,15.5,334.4,14.6,18.55,0.0,70.12248,19.147419,5.722419,6.9425945,0.25538126,77.360565,0.09102985,1.575,0.19263779,0.21549225,0.0
23,218,2007,8,2.3,10.200001,60.45,8.3,12.75,17.0,313.6,14.325001,18.5,0.0,67.971825,18.75959,6.009589,1.617641,-0.000974305,14.354615,0.09102985,1.7175,0.18083993,0.20099688,0.0
23,218,2007,9,1.025,4.625,77.975006,6.3,8.775,17.25,249.0,7.75,10.925,5.5,77.16069,11.372652,2.597651,3.1187906,-0.14204653,0.075287595,0.09102985,1.88,0.19559433,0.22931692,0.0
23,218,2007,10,0.275,2.125,87.55,3.925,7.625,15.25,158.8,4.075,6.05,11.75,89.61613,8.509122,0.88412154,3.2810762,-0.1394743,0.0,0.09102985,1.81,0.1981881,0.22158967,0.0
23,218,2007,11,0.0,-7.075,91.175,4.525,4.15,19.25,205.3,-4.8,-2.5500002,27.0,101.54884,4.086879,-0.06312144,1.4986142,-0.15565486,0.0,0.09102985,1.7875,0.20060255,0.2230233,0.0
23,218,2007,12,0.125,-6.25,96.100006,5.45,4.3500004,22.5,257.9,-3.525,-0.8,26.75,95.53584,4.555751,0.20575035,1.5501941,-0.42890927,,0.09102985,1.99,0.20117041,0.22176272,0.0
23,218,2008,1,0.0,-11.475,94.85,5.725,3.225,19.0,200.0,-8.6,-5.75,30.0,109.69631,2.9422336,-0.28276646,4.4087243,0.18937847,,0.09102985,2.0675,0.20545015,0.22677615,0.0
23,218,2008,2,0.05,-12.05,78.275,6.9,3.125,16.75,172.1,-8.575001,-5.15,28.0,106.06769,2.9488223,-0.17617786,2.652178,-0.005718045,0.0011380301,0.09102985,2.1825,0.19968286,0.2130989,0.0
23,218,2008,3,0.375,-11.5,71.125,8.0,3.0500002,13.75,96.7,-7.5,-3.5,30.0,94.19257,3.2384882,0.18848819,3.2232437,-0.14224862,3.5896685,0.09102985,1.8625,0.19641837,0.20465145,0.0
23,218,2008,4,1.1750001,-5.5,59.1,7.7750006,3.9,9.75,100.1,-1.575,2.35,25.5,72.685295,5.3665833,1.4665834,4.7491493,-0.13968681,27.696486,0.09102985,1.6125,0.19991258,0.22271569,0.0
23,218,2008,5,2.0,-0.375,67.65,7.775,5.2,13.0,171.6,3.525,7.425,18.5,63.860886,8.142594,2.9425943,2.715551,-0.16195765,84.01872,0.09102985,1.675,0.21003142,0.24377394,0.0
23,218,2008,6,2.8,6.0250006,72.125,8.85,9.0,13.75,176.5,10.424999,14.875,3.0,64.37249,13.980021,4.9800215,2.9080682,-0.42890927,99.49658,0.09102985,1.5325,0.18960652,0.19882798,0.0
23,218,2008,7,2.75,9.775,67.525,7.95,12.200001,17.0,387.5,13.725,17.725,0.0,68.01336,17.939304,5.7393036,2.9582653,-0.42832127,51.639286,0.09102985,2.27,0.18787739,0.22032446,0.0
23,218,2008,8,1.7,7.8,76.950005,5.8,10.55,17.5,351.0,10.675001,13.6,0.5,74.03548,14.24946,3.69946,1.4093219,0.1841618,15.561211,0.09102985,2.7624998,0.20356905,0.23764023,0.0
23,218,2008,9,1.0,3.225,82.45,6.175,7.875,14.0,177.29999,6.3,9.4,8.5,77.57048,10.151598,2.276598,4.123522,0.42559373,0.2250737,0.09102985,2.7075,0.19917153,0.21637699,0.0
23,218,2008,10,0.225,1.125,88.95,3.5750003,7.125,19.25,288.6,2.9,4.7,14.25,92.03719,7.7442756,0.61927545,1.2987776,0.41160136,0.0,0.09102985,3.1274998,0.20561227,0.24395563,0.0
23,218,2008,11,0.025,-5.15,92.675,4.25,4.75,21.5,282.6,-3.0,-0.90000004,25.0,99.79201,4.7620115,0.012011647,1.079992,0.5411104,0.00046931545,0.09102985,3.385,0.20158455,0.22107369,0.0
23,218,2008,12,0.025,-6.5,96.05,4.2,4.25,19.5,232.8,-4.375,-2.3,27.25,100.307274,4.238633,-0.011366963,2.2288358,0.545082,,0.09102985,3.4275,0.19972345,0.22064607,0.0
23,218,2009,1,0.0,-15.475,88.8,7.1000004,2.4250002,19.25,198.20001,-11.9,-8.375,31.0,110.59687,2.1933532,-0.2316469,2.1652803,-0.42832127,,0.09102985,3.4050002,0.20198397,0.21895444,0.0
23,218,2009,2,0.0,-15.475,82.375,6.55,2.6750002,16.5,151.0,-12.175,-8.925,28.0,125.09905,2.1396887,-0.5353113,3.0456393,0.27689168,0.08733058,0.09102985,3.3425002,0.19623029,0.2008668,0.0
23,218,2009,3,0.3,-10.150001,76.8,7.05,3.35,13.25,127.4,-6.6000004,-3.1,29.5,95.68431,3.50167,0.1516698,3.6859589,0.01938472,2.644497,0.09102985,3.1200001,0.1948809,0.19766563,0.0
23,218,2009,4,1.05,-6.9,62.800003,8.875,3.9,10.5,88.8,-2.4250002,2.05,27.0,78.04353,4.99646,1.09646,3.4363139,0.3548889,24.094645,0.09102985,2.7875001,0.19812918,0.21875593,0.0
23,218,2009,5,2.3249998,1.2,64.65,9.475,6.2000003,11.5,142.40001,5.9,10.675,14.0,63.01934,9.839325,3.639325,1.2968142,0.5458278,70.95968,0.09102985,2.5175,0.21074708,0.24802269,0.0
23,218,2009,6,3.1000001,6.2250004,66.2,9.05,8.6,13.0,244.5,10.725,15.275,2.5,60.11756,14.303911,5.703911,4.1656876,0.5193903,100.67594,0.09102985,2.4650002,0.1953351,0.21223155,0.0
23,218,2009,7,2.975,9.55,66.8,8.85,11.775,15.5,395.2,13.95,18.400002,0.0,64.5419,18.24236,6.46736,1.7387044,0.3380264,123.32637,0.09102985,3.0775,0.18047221,0.19561383,0.0
23,218,2009,8,2.15,8.6,68.725,8.5,11.35,15.25,300.6,12.825001,17.099998,0.0,67.68565,16.769726,5.4197254,2.726188,0.07397569,39.319294,0.09102985,3.0600002,0.17940775,0.20330283,0.0
23,218,2009,9,1.1,6.25,79.450005,6.575,10.075001,16.0,211.40001,9.5,12.825001,2.5,77.357285,13.023273,2.948273,1.6633567,-0.12182987,1.0279256,0.001,2.9025,0.19008957,0.21773556,0.0
23,218,2009,10,0.2,-2.45,85.8,4.1000004,5.5249996,18.0,230.6,-0.375,1.7,23.0,93.227234,5.9262094,0.40120935,1.2947593,-0.11064375,0.16351807,0.001,2.9175,0.19871277,0.22707197,0.0
23,218,2009,11,0.0,-4.275,94.75,3.1000001,4.8500004,16.75,172.0,-2.7,-1.175,24.25,99.34317,4.882945,0.0329448,1.7198329,-0.14364168,0.0,0.001,2.685,0.1976901,0.21170548,0.0
23,218,2009,12,0.025,-14.625,96.2,6.125,2.45,19.25,202.2,-11.525,-8.5,31.0,108.033264,2.2680237,-0.18197626,1.5432007,-0.42890927,,0.001,2.6149998,0.19827595,0.21076915,0.0
23,218,2010,1,0.0,-19.925,86.925,6.95,1.625,12.5,64.3,-16.400002,-12.975,31.0,111.95558,1.4516566,-0.17334345,4.842886,0.402475,,0.001,2.03,0.19505936,0.19989727,0.0
23,218,2010,2,0.075,-19.225,71.475006,7.6000004,1.725,16.5,192.3,-15.4,-11.625,28.0,108.28206,1.5931128,-0.1318872,4.111363,0.12951945,0.0,0.001,2.2600002,0.19442338,0.19686913,0.0
23,218,2010,3,0.3,-13.425,73.675,8.674999,2.85,16.25,190.9,-9.05,-4.75,30.0,100.81598,2.8269918,-0.023008108,4.4641433,-0.12182987,4.015577,0.001,2.495,0.19423658,0.19830355,0.0
23,218,2010,4,1.1,-2.8500001,76.725006,7.275,5.1000004,12.0,155.1,0.82500005,4.5,22.75,77.962875,6.542058,1.4420581,4.48326,-0.11674931,26.351103,0.001,2.5325003,0.20746584,0.24912553,0.0
23,218,2010,5,2.4750001,3.075,59.4,9.875,7.55,12.5,184.9,7.9750004,12.950001,9.5,65.23526,11.576719,4.02672,5.287592,-0.16327152,66.00435,0.001,2.4450002,0.21021456,0.24299473,0.0
23,218,2010,6,3.0750003,5.925,68.425,9.200001,8.4,13.5,269.2,10.525,15.125,3.0,59.622086,14.087238,5.6872377,0.94496226,-0.42890927,119.57799,0.001,2.5925002,0.18835755,0.20051841,0.0
23,218,2010,7,3.3000002,11.75,61.475,9.825001,14.200001,13.5,265.3,16.650002,21.575,0.0,63.77764,22.272024,8.072023,3.1508956,-0.42832127,73.383804,0.001,2.5725,0.16521212,0.17477539,0.0
23,218,2010,8,2.0500002,8.7,66.175,7.65,11.45,14.25,235.5,12.5,16.35,0.0,69.97537,16.3667,4.9166985,0.7647896,0.29648194,14.531826,0.001,2.3274999,0.15368716,0.16929469,0.0
23,218,2010,9,0.9250001,5.2749996,84.52501,5.65,9.375,18.5,367.0,8.075001,10.925,4.5,80.381165,11.664345,2.2893453,0.68559784,-0.062650695,0.0,0.001,2.7350001,0.16967005,0.20664066,0.0
23,218,2010,10,0.3,0.0,85.9,4.325,6.5249996,20.0,297.5,2.175,4.3500004,17.5,89.36454,7.301903,0.77690244,1.3836989,0.4181354,0.0,0.001,3.0825,0.19336447,0.2291298,0.0
23,218,2010,11,0.0,-9.475,92.425,5.05,3.8,18.25,229.5,-6.925,-4.425,28.0,111.65318,3.4039557,-0.3960443,2.7798257,0.5042118,0.0,0.001,3.1074998,0.20163499,0.22677734,0.0
23,218,2010,12,0.05,-17.85,96.625,7.075,1.95,17.25,164.8,-14.275,-10.775,31.0,110.41255,1.7670952,-0.18290475,2.396474,0.54540074,,0.001,2.2250001,0.1966765,0.20491329,0.0
23,218,2011,1,0.0,-17.625,91.0,7.1000004,2.025,18.75,200.20001,-14.05,-10.525,31.0,112.25734,1.8041288,-0.22087127,5.388123,0.42050695,,0.001,2.3525,0.1951701,0.20183624,0.0
23,218,2011,2,0.05,-22.225,80.475006,8.200001,1.425,12.75,101.0,-18.125,-14.025001,28.0,115.41699,1.2345836,-0.19041634,1.4773593,0.25136667,0.0006036728,0.001,0.7075,0.19423017,0.19735692,0.0
23,218,2011,3,0.475,-9.650001,68.775,7.95,3.375,12.0,85.7,-5.65,-1.7,29.0,88.82941,3.800249,0.4252491,4.5060596,-0.12182987,6.134452,0.001,0.39249998,0.19585115,0.20765507,0.0
23,218,2011,4,1.1500001,-2.525,77.625,7.25,5.1000004,11.25,108.90001,1.125,4.775,22.5,76.07294,6.704579,1.6045787,2.5380938,-0.11674931,16.10292,0.001,0.29750004,0.20863988,0.24368978,0.0
23,218,2011,5,2.25,1.85,62.575,9.025001,6.75,14.0,190.6,6.325,10.875,12.5,66.3522,10.173935,3.423935,2.3586192,-0.15748055,60.54924,0.001,0.465,0.2029897,0.22318394,0.0
23,218,2011,6,3.625,7.925,60.925003,10.6,9.8,12.0,189.40001,13.225,18.525002,0.5,56.712105,17.282043,7.4820433,3.876292,-0.42890927,74.12805,0.001,0.26250002,0.18209821,0.19073817,0.0
23,218,2011,7,3.7,11.8,57.050003,9.85,12.9,11.5,229.6,16.7,21.650002,0.0,57.72742,22.355394,9.455395,3.1709652,-0.42832127,47.999863,0.001,0.050000012,0.16657844,0.18080394,0.0
23,218,2011,8,2.4,7.8500004,55.475002,8.950001,10.35,14.75,299.40002,12.275,16.8,0.5,64.32922,16.088432,5.738433,2.752716,-0.07330972,21.46946,0.001,-0.03250003,0.16856462,0.19595584,0.0
23,218,2011,9,1.125,6.05,78.775,6.15,9.475,15.0,179.0,9.1,12.200001,2.75,75.03824,12.626718,3.1517172,2.6799603,-0.03402222,0.0,0.001,-0.53,0.17576256,0.1895588,0.0
23,218,2011,10,0.3,1.625,91.0,3.95,7.2250004,19.5,258.40002,3.575,5.575,13.25,88.385,8.174983,0.9499831,0.5773861,0.44432428,0.0,0.001,-0.7675,0.18740422,0.22332478,0.0
23,218,2011,11,0.0,-4.275,90.125,4.7,5.15,19.25,224.20001,-1.9,0.475,24.25,98.6494,5.2214837,0.07148361,4.5005097,0.5408715,0.0,0.001,-0.9425,0.19579482,0.22825354,0.0
23,218,2011,12,0.05,-5.2250004,95.75,3.6750002,4.55,21.75,262.5,-3.375,-1.5500001,26.0,98.676025,4.6146064,0.06460619,1.2665827,0.5317938,,0.001,0.6325,0.19614892,0.21094361,0.0
23,218,2012,1,0.0,-14.475,87.3,5.225,2.525,17.75,157.4,-11.825001,-9.25,31.0,114.384964,2.2082732,-0.3167268,1.8532107,-0.42832127,,0.001,0.58,0.20155336,0.2264314,0.0
23,218,2012,2,0.0,-18.3,73.3,7.125,2.025,13.75,108.3,-14.725,-11.175,29.0,119.44037,1.6954083,-0.32959175,2.5648823,-0.03512013,0.10374425,0.001,0.48000002,0.19658749,0.20280361,0.0
23,218,2012,3,0.4,-11.0,64.675,8.75,3.15,14.0,115.4,-6.6,-2.25,30.0,89.96768,3.5011911,0.35119098,3.3494072,0.041968055,2.8507257,0.001,0.355,0.19559091,0.20238185,0.0
23,218,2012,4,1.0,-5.125,74.850006,8.125,4.6000004,12.75,155.5,-1.025,3.075,25.0,81.90213,5.616186,1.0161858,1.3821859,0.4141042,10.679544,0.001,0.5725,0.20004666,0.22640863,0.0
23,218,2012,5,2.5500002,1.775,55.6,9.875,6.3500004,14.5,218.8,6.675,11.65,12.5,60.723907,10.456787,4.1067867,4.2524953,0.5121417,58.72106,0.001,0.7525,0.2113156,0.24269131,0.0
23,218,2012,6,2.9,7.2250004,67.05,8.45,9.8,15.25,308.3,11.424999,15.675,1.0,64.956375,15.086298,5.286298,1.3605815,0.5343541,95.16504,0.001,1.23,0.18431942,0.19548912,0.0
23,218,2012,7,3.0500002,10.3,62.35,8.625,12.4,16.5,454.90002,14.6,18.925,0.0,64.76953,19.147419,6.747419,2.3914366,0.43107986,75.62057,0.001,2.1725001,0.18024737,0.20526749,0.0
23,218,2012,8,2.0500002,7.95,66.675,8.150001,10.95,15.25,397.0,11.975,16.1,0.5,69.619255,15.7280445,4.7780447,3.8990653,0.09205763,9.647458,0.001,2.8375,0.20468074,0.23843794,0.0
23,218,2012,9,1.0,5.325,78.45,5.925,9.175,16.25,257.4,8.25,11.25,4.25,77.60237,11.823491,2.6484911,0.85967135,-0.034322232,0.40635413,0.001,3.2224998,0.19840142,0.22211647,0.0
23,218,2012,10,0.125,-0.024999999,93.375,3.775,6.8500004,22.5,465.0,1.8750001,3.775,17.5,96.13713,7.126234,0.27623355,2.2462566,-0.026485417,0.0,0.001,4.4025,0.21284315,0.25795662,0.0
23,218,2012,11,0.0,-5.0,92.27501,4.025,4.9,21.25,282.90002,-2.95,-0.975,25.0,102.52714,4.781679,-0.1183207,3.9189203,-0.06798473,0.0,0.001,4.6000004,0.20569438,0.23233068,0.0
23,218,2012,12,0.075,-17.0,92.7,5.575,1.85,16.5,133.3,-14.175,-11.425,31.0,103.76297,1.7832716,-0.06672853,3.8676963,-0.42890927,,0.001,2.9225,0.19750592,0.20280899,0.0
23,218,2013,1,0.0,-13.85,94.7,6.475,2.8249998,19.0,196.8,-10.6,-7.375,30.75,114.66345,2.4640346,-0.36096555,3.598163,0.45741248,,0.09102985,3.0425,0.19658545,0.20820946,0.0
23,218,2013,2,0.0,-11.125,83.875,5.65,3.3249998,16.25,152.6,-8.275,-5.475,27.0,109.90401,3.0267599,-0.29824,3.3290052,0.24862294,0.030433659,0.09102985,3.0275,0.19519362,0.20124115,0.0
23,218,2013,3,0.35000002,-19.05,65.675,11.9,1.85,13.0,94.3,-13.1,-7.15,31.0,94.04118,1.9670628,0.11706284,2.0627103,-0.051474303,2.6675053,0.09102985,-0.1875,0.19461171,0.19830269,0.0
23,218,2013,4,1.1,-4.825,66.925,8.425,4.6000004,12.0,112.100006,-0.57500005,3.675,25.0,78.90434,5.8300276,1.2300277,4.5774746,-0.028250005,23.45995,0.09102985,-0.23,0.20626183,0.23704854,0.0
23,218,2013,5,2.8,2.5,57.6,10.325,6.25,10.0,99.0,7.625,12.825001,11.0,55.486774,11.264412,5.014412,3.7577198,-0.08130279,73.8316,0.09102985,-0.62749994,0.20081757,0.21452445,0.0
23,218,2013,6,3.875,9.0,56.725002,10.6,10.3,12.0,219.0,14.275,19.6,0.0,55.111362,18.689959,8.389957,3.8442683,-0.42890927,101.11208,0.09102985,-0.8675,0.18039204,0.19369021,0.0
23,218,2013,7,3.3,11.275,61.425,8.625,12.575001,13.5,216.0,15.55,19.9,0.0,61.225952,20.538027,7.9630265,2.1755536,-0.42832127,69.70768,0.09102985,-1.025,0.16438758,0.18264678,0.0
23,218,2013,8,2.5,10.1,59.025,9.1,12.45,14.75,272.5,14.625,19.2,0.0,64.908066,19.180195,6.730196,2.927948,0.021184728,5.993812,0.09102985,-1.2025,0.16957194,0.20096365,1.2500432
23,218,2013,9,1.25,5.0750003,70.825005,7.45,8.950001,11.75,105.8,8.8,12.525001,4.75,72.54429,12.336861,3.3868606,2.738329,0.037747912,0.0,0.09102985,-1.9575,0.18016605,0.1977759,2.4421382
23,218,2013,10,0.25,-1.1,85.725006,4.55,6.125,23.0,384.30002,1.2,3.5,20.5,90.81614,6.7457376,0.6207377,2.9765258,0.43429372,0.0,0.09102985,-1.3299999,0.19566101,0.2385309,0.0
23,218,2013,11,0.0,-5.05,93.925,4.275,5.075,19.5,219.3,-2.875,-0.77500004,25.0,105.505745,4.813118,-0.26188242,5.393563,0.51277775,0.0,0.09102985,-1.495,0.1998381,0.21509641,0.0
23,218,2013,12,0.0,-9.75,96.45,5.95,3.65,22.0,301.3,-6.7250004,-3.8000002,29.25,105.4052,3.4646583,-0.18534201,3.740552,0.53067917,,0.09102985,0.5475,0.19866267,0.21437018,0.0
23,218,2014,1,0.0,-17.675,87.65,7.125,2.125,16.25,139.6,-14.1,-10.55,31.0,118.34073,1.7957643,-0.3292358,2.469258,-0.42832127,,0.09102985,0.4175,0.20210527,0.21704543,0.0
23,218,2014,2,0.0,-9.5,88.05,4.8,3.625,17.25,198.4,-7.05,-4.7000003,26.25,107.70868,3.3690937,-0.2559064,5.4579573,0.12883818,0.002256864,0.09102985,0.87,0.1988505,0.2174519,0.0
23,218,2014,3,0.425,-7.075,73.6,6.675,4.05,15.75,172.9,-3.7,-0.4,27.5,90.26735,4.4890513,0.4390515,6.1015215,0.028768744,1.7256858,0.09102985,1.01,0.20005831,0.21555305,0.0
23,218,2014,4,1.1500001,-4.2,71.475,7.4750004,4.4,10.5,106.600006,-0.425,3.35,24.0,74.543015,5.9033375,1.5033371,3.7748275,0.4250701,20.987646,0.09102985,0.7725,0.203686,0.2332125,0.0
23,218,2014,5,2.25,0.675,61.75,10.025001,6.3500004,13.5,207.8,5.675,10.700001,15.75,65.7033,9.66646,3.31646,1.6000168,0.5155639,65.45839,0.09102985,0.9975,0.21046047,0.24655822,0.0
23,218,2014,6,3.1000001,5.575,64.675,9.5,8.200001,13.0,234.5,10.275001,15.075001,3.5,59.326637,13.819851,5.619851,4.1159754,0.5325555,70.75662,0.09102985,1.0575,0.1860682,0.19430052,0.0
23,218,2014,7,3.575,10.0,57.525,10.450001,11.4,11.5,222.9,15.175,20.45,0.0,57.06466,19.983112,8.583112,2.0159202,0.3820958,84.27635,0.09102985,0.385,0.15813354,0.16308829,0.0
23,218,2014,8,2.25,10.200001,65.600006,8.325,12.75,15.75,320.7,14.325001,18.525002,0.0,67.971825,18.75959,6.009589,0.5418608,0.115059026,30.361557,0.09102985,0.45,0.14580998,0.17199758,0.0
23,218,2014,9,1.1500001,4.675,79.325,7.275,8.875,15.0,264.4,8.3,11.95,5.5,74.77514,11.870186,2.9951866,4.8342724,-0.050195143,0.0,0.09102985,0.3625,0.156885,0.18610531,0.0
23,218,2014,10,0.3,-3.575,82.575,5.2750006,5.125,16.75,164.0,-0.925,1.725,24.25,90.50432,5.662714,0.5377135,2.6288502,-0.026485417,0.0,0.09102985,0.100000024,0.18054956,0.2142019,0.0
23,218,2014,11,0.0,-6.0750003,90.825,4.7250004,4.8500004,18.25,207.9,-3.7,-1.35,26.0,108.087006,4.4879513,-0.36204922,3.3172169,-0.10623542,0.0,0.09102985,0.044999987,0.1951321,0.22376493,0.0
23,218,2014,12,0.0,-10.725,96.3,5.375,3.35,21.0,248.0,-8.025,-5.3500004,30.0,108.31662,3.0934582,-0.25654173,3.1332474,-0.42890927,,0.09102985,0.6675,0.19313121,0.20131585,0.0
23,218,2015,1,0.0,-16.775002,92.95,6.8250003,2.4250002,20.25,226.2,-13.325,-9.950001,31.0,125.82956,1.9276156,-0.49738443,0.81401503,-0.42832127,,0.09102985,0.97999996,0.1971538,0.2172456,0.0
23,218,2015,2,0.0,-11.1,82.025,6.5,3.525,16.25,169.8,-7.8250003,-4.6000004,27.0,112.01056,3.1480007,-0.37699932,2.0836654,0.21658471,0.0,0.09102985,1.2025001,0.19895452,0.21732911,0.0
23,218,2015,3,0.525,-5.6000004,69.200005,6.3,4.25,13.0,95.2,-2.4,0.79999995,26.5,84.88684,5.007719,0.75771856,1.9436109,0.01738125,3.9144897,0.09102985,0.835,0.19838154,0.2132764,0.0
23,218,2015,4,1.125,-3.1,74.02501,6.425,4.6000004,13.5,147.3,0.125,3.3500001,23.0,74.47552,6.1767035,1.5767034,3.6627626,0.41690347,22.138819,0.09102985,0.90999997,0.20269963,0.22590944,0.0
23,218,2015,5,2.625,3.05,55.075,9.775001,7.2,12.0,151.4,7.925,12.825001,9.5,62.438652,11.530678,4.3306775,5.337027,0.43209794,55.349586,0.09102985,0.72,0.20787717,0.24125978,0.0
23,218,2015,6,3.1000001,7.3500004,68.25,8.5,9.3,16.25,313.90002,11.575001,15.85,1.0,60.943573,15.259916,5.959917,4.8401537,0.5286931,102.90724,0.09102985,1.135,0.19640517,0.22093266,0.0
23,218,2015,7,2.8,7.825,71.575,8.075001,9.6,12.5,264.40002,11.85,15.900001,0.5,61.61329,15.580488,5.9804883,2.817233,0.4161993,63.48426,0.09102985,1.3475,0.1818145,0.19071439,0.0
23,218,2015,8,2.15,8.575,69.0,8.049999,11.05,15.75,321.2,12.575001,16.625,0.0,67.14613,16.456295,5.4062943,2.609031,0.11331946,13.564455,0.09102985,1.505,0.18289316,0.20511483,0.0
23,218,2015,9,1.1,6.175,78.775,6.825,10.075001,16.0,221.1,9.55,13.0,2.5,77.07313,13.072664,2.9976645,0.19126694,-0.040869445,0.5518172,0.09102985,1.39,0.18215317,0.20546456,0.0
23,218,2015,10,0.3,-0.175,86.95,4.2250004,6.425,19.0,242.5,1.9250001,4.05,17.75,89.80057,7.1556716,0.7306713,3.3318262,-0.039878476,0.0,0.09102985,1.4575,0.19575414,0.22688077,0.0
23,218,2015,11,0.0,-5.275,92.350006,3.6750002,4.65,20.5,226.7,-3.4,-1.6,25.25,101.03276,4.603274,-0.046726346,1.4210851,-0.054825693,0.0,0.09102985,1.5625,0.1973638,0.2189477,0.0
23,218,2015,12,0.0,-10.125,96.55,6.375,3.75,21.5,272.7,-6.925,-3.75,29.75,110.17571,3.4044805,-0.34551972,2.4972792,-0.42890927,,0.09102985,1.9499999,0.19882302,0.2129658,0.0
23,230,1997,1,0.0,-25.325,69.9,9.425,1.1,19.25,130.0,-20.575,-15.900001,31.0,112.58923,0.9771105,-0.12288952,2.5246468,-0.06531961,0.0,0.09102985,0.77500004,0.41310224,0.4172437,0.0
23,230,1997,2,0.0,-22.425001,72.25,9.275001,1.725,19.75,118.0,-17.75,-13.150001,28.0,134.88855,1.2793343,-0.4456658,3.970758,0.27830556,0.0,0.09102985,1.0274999,0.41313276,0.41882074,0.0
23,230,1997,3,0.2,-13.775,75.05,9.075,2.95,18.0,103.0,-9.200001,-4.7000003,30.5,105.74523,2.7898674,-0.1601327,4.2920685,0.5388597,0.0,0.09102985,1.0225,0.41318703,0.41614544,0.0
23,230,1997,4,0.9250001,-7.8,75.675,8.75,3.725,18.5,192.4,-3.4,1.0,27.5,80.93058,4.6049986,0.87999845,8.468708,0.70673954,28.356314,0.09102985,1.6399999,0.421104,0.44950584,0.0
23,230,1997,5,1.6500001,-1.3000001,85.375,8.025001,5.3500004,12.0,122.6,2.75,6.8,20.75,69.94893,7.6503606,2.3003602,4.9096346,0.7773098,94.30094,0.09102985,-0.14500001,0.41572225,0.42980868,0.0
23,230,1997,6,3.25,4.4,69.525,11.425,7.575,12.0,155.4,10.075001,15.825001,6.0,55.664375,13.611479,6.036479,6.5550375,0.80542016,127.72398,0.09102985,-0.475,0.40155253,0.4085728,0.0
23,230,1997,7,2.95,6.2250004,73.175,10.325,9.0,11.5,141.5,11.35,16.55,2.75,60.000633,14.999699,5.9996977,3.6576676,0.6319521,112.08063,0.09102985,-0.77250004,0.3892641,0.39456815,0.0
23,230,1997,8,2.025,5.775,69.675,9.3,9.675,13.5,185.70001,10.375,15.075001,3.5,69.47882,13.925585,4.2505846,5.461705,0.38880414,23.520023,0.09102985,-0.9375,0.38517487,0.39348185,0.0
23,230,1997,9,1.05,3.6750002,69.575,7.25,8.5,14.0,129.4,7.275,10.925,7.75,77.57927,10.95825,2.4582503,2.152554,0.0124493055,0.0,0.09102985,-1.5525,0.3919034,0.40254134,0.0
23,230,1997,10,0.125,-3.65,85.875,4.55,5.3,24.5,300.5,-1.35,0.95000005,24.25,96.97776,5.4660215,0.16602111,5.4027586,0.013558334,0.0,0.09102985,-1.6025,0.40884507,0.4307052,0.0
23,230,1997,11,0.05,-15.325001,84.725,8.75,2.5500002,19.25,149.5,-10.9,-6.575,30.0,106.30409,2.3986468,-0.15135336,1.9130528,-0.0052486113,0.0,0.09102985,-1.7,0.41022032,0.41179734,0.0
23,230,1997,12,0.1,-23.075,76.65001,10.75,1.4,19.25,118.90001,-17.675001,-12.325001,31.0,108.69476,1.2880892,-0.11191082,3.4602025,-0.10341847,,0.09102985,-0.92249995,0.4098554,0.41059566,0.0
23,230,1998,1,0.0,-21.45,70.65,7.95,1.7,24.0,163.4,-17.475,-13.5,31.0,129.54037,1.3127022,-0.38729793,3.1426914,-0.06531961,0.0,0.09102985,0.29749998,0.40984088,0.4105959,0.0
23,230,1998,2,0.1,-30.85,72.7,9.725,0.6,14.25,67.8,-25.975,-21.125,28.0,104.55478,0.57416356,-0.025836498,3.924135,0.3385514,0.0,0.09102985,0.205,0.40982303,0.41056627,0.0
23,230,1998,3,0.32500002,-15.55,68.65,10.950001,2.5500002,18.0,115.9,-10.05,-4.6000004,31.0,98.54674,2.5878563,0.03785634,6.778049,0.52442294,5.074757,0.09102985,0.2625,0.40980804,0.4105528,0.0
23,230,1998,4,0.75,-14.6,65.40001,11.450001,2.45,12.5,91.4,-8.85,-3.15,30.0,85.15144,2.8777375,0.42773736,3.6547878,0.68039656,16.214155,0.09102985,0.255,0.41062534,0.4152933,0.0
